"gid","gname","gring"
3765669,"j01_d20200503_t1003393_e1005038_b12727","0103000020E610000001000000070000009D8026C286B661C0895DDBDB2D312D407B849A2155AE5FC0A532C51C04552940B537F8C2642C5BC0787FBC57AD742240C74B378941825BC07EAB75E272BC1140BC79AA436EF85FC0E9047E9E50891E404E62105839D361C0FE648C0FB35723409D8026C286B661C0895DDBDB2D312D40"
3765813,"j01_d20200503_t1005050_e1006278_b12727","0103000020E61000000100000007000000AED85F764FD361C0D7F6764B72582340AD510FD1E8F85FC037F69100DA831E40481630815B815BC0DAA61DA3E1011240AC1C5A643BCB5BC0A80393FA366DCCBF350708E6E81F60C0364B13002D9705402384471B47F261C085285FD042721340AED85F764FD361C0D7F6764B72582340"
3765813,"j01_d20200503_t1005050_e1006278_b12727","0103000020E6100000010000000700000068791EDC9DCD61C0417E3672DD6C2340888043A8521960C0658D7A8846171F40E751F17F47D85CC05D52B5DD04271640213CDA3862235DC0E900D2489532E43F5A12A0A6963C60C0C806D2C5A6B50640F08AE07F2BED61C0FA9CBB5D2F1D134068791EDC9DCD61C0417E3672DD6C2340"
3765813,"j01_d20200503_t1005050_e1006278_b12727","0103000020E610000001000000070000003A234A7B83CD61C06AA33A1DC86A2340567DAEB6621960C018D1764CDD151F400B24287E8CD85CC04B0169FF032416403E95D39E92235DC0235399BDC754E43FE2E47E87A23C60C084C5973F95B906406C21C84109ED61C03E970403632013403A234A7B83CD61C06AA33A1DC86A2340"
3765406,"j01_d20200503_t1006290_e1007535_b12727","0103000020E61000000100000007000000F1F44A5986F261C0EDD8637D5E741340C0EC9E3C2C2060C0736EC9607B8C0540B3075A8121CB5BC03B470D3BC674C3BFC3D84290830C5CC0753C66A032FE13C08577B988EF4360C01096B1A19BBD02C0F12900C6331562C0D6AF203FAE1CA2BFF1F44A5986F261C0EDD8637D5E741340"
3765406,"j01_d20200503_t1006290_e1007535_b12727","0103000020E6100000010000000700000019390B7BDAEC61C039639813B4991340809A5AB6D63C60C0B7C0D4850EB006405B9A5B21AC225DC0695F2F038405E83FB98D06F016685DC03520E7A2C61911C00118CFA0A16060C021DFEF6140A001C0BCCB457C271062C08086B3324C33BFBF19390B7BDAEC61C039639813B4991340"
3765406,"j01_d20200503_t1006290_e1007535_b12727","0103000020E61000000100000007000000BB44F5D6C0EC61C0512E8D5F78951340D74CBED9E63C60C00C11267B3AAD06408577B988EF225DC003EF3F8DD6ECE73FF888981249685DC05D7237E38F1511C09B559FABAD6060C05AA6BADB509C01C0158C4AEA041062C025B73AC17D6BBEBFBB44F5D6C0EC61C0512E8D5F78951340"
3766041,"j01_d20200503_t1007547_e1009193_b12727","0103000020E610000001000000070000008FFCC1C0731562C049C23A65A0F8A0BFDA1B7C61324460C01561794611C802C094BC3AC7800C5CC0A0F94102EBB513C0E8D9ACFA5C455CC0766B990CC79323C00B0C59DDEA6760C03013A00150881DC002F1BA7EC13B62C0F51494FD4EA613C08FFCC1C0731562C049C23A65A0F8A0BF"
3766041,"j01_d20200503_t1007547_e1009193_b12727","0103000020E61000000100000007000000E960FD9FC30F62C0B14B0E1E53B937BF16359886E16060C0F3542C239AA501C004E275FD82675DC0B3B794F3C59E10C0BB0A293FA9A65DC0C5909C4CDC6222C09626A5A0DB8460C0FBCA83F414F91CC0DBF97E6ABC3662C0B1DB6795990214C0E960FD9FC30F62C0B14B0E1E53B937BF"
3766041,"j01_d20200503_t1007547_e1009193_b12727","0103000020E610000001000000070000006D3997E2AA0F62C0ACD7804A8DB772BF6DE7FBA9F16060C06EDC627E6EA801C0D0D03FC1C5675DC066DCD440F3A110C0BE9F1A2FDDA65DC0B84082E2C76022C0A7AE7C96E78460C027A7D13F1CF71CC0CA37DBDC983662C0CDC5843D92FF13C06D3997E2AA0F62C0ACD7804A8DB772BF"
3765315,"j01_d20200503_t1009205_e1010450_b12727","0103000020E61000000100000007000000359886E1233662C039FA4E82ED8613C095B7239C168560C05D6DC5FEB2FB1CC0B5FE9600FCA55DC00821205F422522C0A987687407DF5DC0356090F4693D2CC04A46CEC29EA960C010406A13278F28C01327F73B146162C00892770E65B823C0359886E1233662C039FA4E82ED8613C0"
3765315,"j01_d20200503_t1009205_e1010450_b12727","0103000020E610000001000000070000007767EDB60B3662C008E2E1E24D8B13C0FED478E9268560C0CDB7F41E1DFD1CC075594C6C3EA65DC079AC1919E42622C0B7627FD93DDF5DC030BABC395C3B2CC06D3997E2AAA960C0978DCEF9298E28C02098A3C7EF6062C027A3CA30EEB623C07767EDB60B3662C008E2E1E24D8B13C0"
3765315,"j01_d20200503_t1009205_e1010450_b12727","0103000020E61000000100000007000000E6965643E23B62C0F819170E84A413C05C8FC2F5286860C0AF3EC3407C8D1DC0DB5031CEDF445CC014B01D8CD86F23C0C9AB730CC8745CC04206F2ECF22D2DC0459E245D338C60C09240834D9DD728C029B34126196662C0E02C25CB498823C0E6965643E23B62C0F819170E84A413C0"
3765772,"j01_d20200503_t1010463_e1012090_b12727","0103000020E610000001000000070000007311DF89596662C085268925E58623C0118DEE20768C60C0271422E010DA28C04209336DFF745CC095F430B43A092DC04DD6A887689A5CC002637D03934B33C01CB62DCA6CB060C0A8E33103955931C0FD87F4DBD79362C04757E9EE3AFB2CC07311DF89596662C085268925E58623C0"
3765772,"j01_d20200503_t1010463_e1012090_b12727","0103000020E6100000010000000700000053793BC2696062C0C8444AB3797C23C0C780ECF5EEA960C06798DA52079128C0D46531B1F9DE5DC0EA3C2AFEEF002CC0624A24D1CB105EC0B7D4415E0FF232C0B1A71DFE9ACE60C0946C7539253431C034D769A4A58E62C0548EC9E2FE2B2DC053793BC2696062C0C8444AB3797C23C0"
3765772,"j01_d20200503_t1010463_e1012090_b12727","0103000020E61000000100000007000000641EF983816062C02788BA0F407A23C0C442AD69DEA960C041BAD8B4529028C06D567DAEB6DE5DC073D712F241FF2BC0C173EFE192105EC03274ECA012F332C06ADE718A8ECE60C076FA415DA43431C03F74417DCB8E62C01E6CB1DB672D2DC0641EF983816062C02788BA0F407A23C0"
3768637,"j01_d20200503_t1144394_e1146021_b12728","0103000020E61000000100000007000000711B0DE02DD964C0FE63213A044E3040C5FEB27BF2F562C00454388254D22C40A3923A014DB260C0BDE47FF277B725403CDA38622DDE60C03A03232F6BB218402D95B7239C1A63C01616DC0F78F82240CCD1E3F736F464C0492D944C4EF52640711B0DE02DD964C0FE63213A044E3040"
3768637,"j01_d20200503_t1144394_e1146021_b12728","0103000020E610000001000000070000007AFCDEA63FD364C01557957D57583040683F5244861363C0C68844A1651D2D40102384471B5F61C08908FF22682C2840A7E8482EFF8961C07B5BFAE131DD1C40A27A6B60AB3763C0F609A01859422340E25817B7D1EE64C07DEBC37AA3CE26407AFCDEA63FD364C01557957D57583040"
3768637,"j01_d20200503_t1144394_e1146021_b12728","0103000020E6100000010000000700000036AB3E575BD364C0C503CAA65C593040DC4B1AA3751363C0A0FD4811191E2D4075ABE7A4F75E61C0878BDCD3D52D2840B9196EC0E78961C009F42E83D6D81C407F87A2409F3763C0ADA7565F5D412340CBA145B6F3EE64C00873BB97FBCC264036AB3E575BD364C0C503CAA65C593040"
3768129,"j01_d20200503_t1146033_e1147279_b12728","0103000020E610000001000000070000004BC8073D9BEE64C0B9A7AB3B160B274019390B7BDA3763C0B2D7BB3FDE3F23404777103B538961C08A4C0A3DAC511D403C8386FE09B161C0BE78F5E0A49F024059349D9D0C5C63C00EBE30992A5812400473F4F8BD0D65C0261AA4E029EC19404BC8073D9BEE64C0B9A7AB3B160B2740"
3768129,"j01_d20200503_t1146033_e1147279_b12728","0103000020E61000000100000007000000AAD4EC8156F464C0C24EB16A10F626404E7ADFF8DA1A63C0158DB5BFB3F52240AF7C96E7C1DD60C0D10C3DBDADF71840D00F2384470561C05FEFFE78AFDAF63FF302ECA3533F63C0298D3D2075C81140EB39E97DE31265C004D7265F1A401A40AAD4EC8156F464C0C24EB16A10F62640"
3768129,"j01_d20200503_t1146033_e1147279_b12728","0103000020E61000000100000007000000FA9B508880EE64C02711E15F040927400B0C59DDEA3763C06EE00ED4293F2340118DEE20768961C085B2F0F5B54E1D40FAB31F2922B161C03049658A39A802406ABC7493185C63C0609335EA215A12409274CDE49B0D65C0EA92718C64EF1940FA9B508880EE64C02711E15F04092740"
3768421,"j01_d20200503_t1147291_e1148536_b12728","0103000020E610000001000000070000004F3BFC35590D65C0EF6FD05E7D641A405F24B4E55C5C63C0460A65E1EB531240C286A757CAB061C09F82B2DFC98D0340C1ADBB79AAD461C040529F3FC88D04C03CDA38622D8063C0E994EC7D4F11DDBFB471C45A7C2F65C0F37D271C303EF93F4F3BFC35590D65C0EF6FD05E7D641A40"
3768421,"j01_d20200503_t1147291_e1148536_b12728","0103000020E61000000100000007000000BF9A0304730D65C0E5EE737CB4681A40087250C24C5C63C05794128255551240D93D7958A8B061C0075B913DE7930340448655BC91D461C0AAAE8DC23F9604C0A29C6857218063C0AC165C9CC630DDBFD2FBC6D79E2F65C081F56EE29A31F93FBF9A0304730D65C0E5EE737CB4681A40"
3768421,"j01_d20200503_t1147291_e1148536_b12728","0103000020E6100000010000000700000030F5F3A6221365C0FC523F6F2A421A40F4328AE5963F63C001744EA214C3114073BA2C26360561C00E05227A08F9F73F3A4030478F2761C0C22BEEE478BA0AC0C3BB5CC4776363C0282E22E5820EE3BF111E6D1CB13465C0A4C8B5FC1B8FFA3F30F5F3A6221365C0FC523F6F2A421A40"
3768760,"j01_d20200503_t1148548_e1150194_b12728","0103000020E610000001000000070000009E98F562282F65C0A8B68AB44312FB3FFC00A436718063C0D9DCA8804173DDBF861BF0F961D461C0F94B8BFA24A703C0897B2C7DE8F461C011DCED1FB0EF1DC0ECC039234AA463C0145B41D312FB15C0DFFDF15EB55465C07C1C171FB07C0AC09E98F562282F65C0A8B68AB44312FB3F"
3768760,"j01_d20200503_t1148548_e1150194_b12728","0103000020E61000000100000007000000B5E0455F412F65C09F91088D6023FB3F2E043928618063C056F487669E5CDDBFD313967840D461C061D79BBDD8A003C02B8716D9CEF461C077C54263DCF31DC0518369183EA463C024B149230BFD15C04434BA83D85465C05C59A2B3CC820AC0B5E0455F412F65C09F91088D6023FB3F"
3768760,"j01_d20200503_t1148548_e1150194_b12728","0103000020E6100000010000000700000079AF5A99F03465C032BBDD81F097FA3F18601F9DBA6363C064A7C41AD338E3BF56D4601A862761C0FE0A992B832A0AC09AB1683A3B4561C0361FD7868A4120C0764F1E166A8763C0575EF23FF98B16C046D3D9C9E05965C05C4535DBCBCC09C079AF5A99F03465C032BBDD81F097FA3F"
3768781,"j01_d20200503_t1150206_e1151451_b12728","0103000020E610000001000000070000009CA73AE4665465C0DD9733DB158A09C0DDEA39E97DA463C0DCD9571EA4FF15C0DA03ADC090F461C0AC6B596375781DC0BA2C26361F1262C0AA9ECC3FFAD228C039D1AE42CAC863C0881057CEDE1125C0350708E6E87D65C043572250FD5B20C09CA73AE4665465C0DD9733DB158A09C0"
3768781,"j01_d20200503_t1150206_e1151451_b12728","0103000020E610000001000000070000004356B77A4E5465C0D3BD4EEACB9209C0ABE7A4F78DA463C0F3203D450E0116C07BA01518B2F461C0E60819C8B37B1DC0950ED6FF391262C0B7973446EBD028C05DC47762D6C863C0D42B6519E21025C054E3A59BC47D65C0B75ED383825A20C04356B77A4E5465C0D3BD4EEACB9209C0"
3768781,"j01_d20200503_t1150206_e1151451_b12728","0103000020E610000001000000070000007EC68503215A65C0098D60E3FAC709C0423EE8D9AC8763C0B43BA418209116C0D1915CFE434561C024B55032391D20C0D0D03FC1C55E61C069723106D6D929C063B9A5D590AB63C07A008BFCFA5925C0DE8E705AF08265C0726BD26D892C20C07EC68503215A65C0098D60E3FAC709C0"
3770813,"j01_d20200503_t1325395_e1327022_b12729","0103000020E6100000010000000700000032C9C859D8036540FC5069C4CC02324026FC523F6FEB6640FC5069C4CC2630401500E31934326940774B72C0AEF628408D0B0742B204694030630AD6383B1F400E32C9C859C666404D10751F807426409BE61DA7E8E96440C6F7C5A52A5D2A4032C9C859D8036540FC5069C4CC023240"
3770838,"j01_d20200503_t1327034_e1328280_b12729","0103000020E6100000010000000700000054A9D903ADE964406F4562821A5E2A4072E1404816C66640C5707500C47126407D96E7C1DD0469403B1BF2CF0C821F401D8F19A88CDB68400BB3D0CE699608400C93A98251A16640C5B4256195C118400A9DD7D825CC6440A680B4FF0186204054A9D903ADE964406F4562821A5E2A40"
3797997,"j01_d20200504_t0947339_e0948584_b12741","0103000020E610000001000000070000008CF337A1105D61C0484211418BDB1140B29DEFA7C6155FC0353E384481430240B51A12F758A05AC0DA8937D7D549E1BF3E5C72DC29E15AC08F5EC3C2FF8C15C0D600A5A1465D5FC06C97361C960606C0DBC4C9FD0E8061C0617BDA9F93B7DBBF8CF337A1105D61C0484211418BDB1140"
3798442,"j01_d20200504_t0948596_e0950242_b12741","0103000020E610000001000000070000001366DAFE957A61C04886C1A15C7FD9BF1EA7E8482E975FC0F44B69A274EE04C0CEC7B5A1623C5CC046B1DCD26A3812C062670A9DD77A5CC01C9947FE603023C0DE1FEF552BDF5FC08649021E629D1EC0E8DEC325C7A161C0B7973446EB9815C01366DAFE957A61C04886C1A15C7FD9BF"
3798442,"j01_d20200504_t0948596_e0950242_b12741","0103000020E61000000100000007000000963E74417D7A61C09818CBF44BC4D9BFDE76A1B94E975FC058BFE32549F104C07009C03FA53C5CC0463F1A4E993B12C089D2DEE00B7B5CC0D8D30E7F4D2E23C0139B8F6B43DF5FC0CA390C41699B1EC0E88711C2A3A161C001FA7DFFE69515C0963E74417D7A61C09818CBF44BC4D9BF"
3798442,"j01_d20200504_t0948596_e0950242_b12741","0103000020E61000000100000007000000CA6C9049468061C0E96CB713DB93DBBFB6F292FFC95D5FC02D4C95DEED1006C085B1852007E15AC0A9914C3DC14415C0465F419AB1185BC02367614F3B5C24C00C59DDEA39A55FC0D87C0162B72C1FC0A453573ECBA661C05646239F573C15C0CA6C9049468061C0E96CB713DB93DBBF"
3798048,"j01_d20200504_t0950254_e0951499_b12741","0103000020E6100000010000000700000001309E4143A161C0AC27A902A41C15C0C8D2872EA8DF5FC0EA44DD62D99F1EC0AEF545425B7A5CC0FC1D8A027DF222C0F41ABB44F5B25CC0D6011077F50A2DC051F701486D1460C02C6684B7076129C0C898BB9690CC61C07C2766BD188224C001309E4143A161C0AC27A902A41C15C0"
3798048,"j01_d20200504_t0950254_e0951499_b12741","0103000020E6100000010000000700000043FF04172BA161C0A9876874072115C0990D32C9C8DF5FC0B492567C43A11EC0503750E09D7A5CC03DF19C2D20F422C01361C3D32BB35CC023827170E9082DC074EACA67791460C072C45A7C0A6029C0C39E76F86BCC61C02F4E7CB5A38024C043FF04172BA161C0A9876874072115C0"
3798048,"j01_d20200504_t0950254_e0951499_b12741","0103000020E610000001000000070000002E1C08C902A761C0EE5A423EE83915C099F04BFDBCA55FC0CF656A12BC311FC006D847A7AE185BC0AE484C50C33724C06B65C22FF5475BC02E90A0F831F62DC07DB3CD8DE9ED5FC07DE882FA96A929C066DAFE9595D161C04147AB5AD25124C02E1C08C902A761C0EE5A423EE83915C0"
3801087,"j01_d20200504_t1125443_e1127070_b12742","0103000020E6100000010000000700000065C746205E3D64C089B48D3F51E52F405CE674594C7E62C042058717444C2C40C6BFCFB870CA60C05DC47762D66327400B0C59DDEAF460C0EAFBBA1D2B421B4065C746205EA262C087359545616F224055302AA9135964C0F8E12021CAFF254065C746205E3D64C089B48D3F51E52F40"
3801087,"j01_d20200504_t1125443_e1127070_b12742","0103000020E610000001000000070000008386FE092E4364C008AEF204C2CE2F405DC47762D66062C08DEE2076A6002C4094DE37BEF61D60C0BA9EE8BAF0F32440B3075A81214960C072755B7DD026174003098A1F638562C02AA8A8FA952622408E23D6E2535E64C01C42959A3D2826408386FE092E4364C008AEF204C2CE2F40"
3801087,"j01_d20200504_t1125443_e1127070_b12742","0103000020E6100000010000000700000097ADF545423D64C088635DDC46E32F40FA449E245D7E62C0699082A7904B2C4061376C5B94CA60C090F980406762274082902C6002F560C02D5BEB8B84461B4088BA0F406AA262C0718FA50F5D7022406DE7FBA9F15864C025AE635C7101264097ADF545423D64C088635DDC46E32F40"
3800695,"j01_d20200504_t1127082_e1128327_b12742","0103000020E61000000100000007000000F168E388B55864C0986A662D053C2640787FBC57ADA262C07AC8940F416D2240CD3B4ED191F460C0D3D1BBC2CCB81B40D769A4A5F21B61C024D06053E7F1FE3FBF823463D1C662C028B682A625B61040CBF8F719177864C0EEFEC23C75561840F168E388B55864C0986A662D053C2640"
3800695,"j01_d20200504_t1127082_e1128327_b12742","0103000020E61000000100000007000000302AA913D05864C0A0FD4811193E26400F62670A9DA262C01DC87A6AF56D224026FC523F6FF460C01E882CD2C4BB1B402BA4FCA4DA1B61C0DE9ED623C3E0FE3FADFA5C6DC5C662C0D6E07D552EB41040C5AC1743397864C03B4D0B033B531840302AA913D05864C0A0FD4811193E2640"
3800695,"j01_d20200504_t1127082_e1128327_b12742","0103000020E61000000100000007000000EF7211DF895E64C0A9FB00A436292640226C787AA58562C0FC709010E523224055D97745F04860C05EB3017DC76D1740C976BE9F1A7060C048B945AA39AAF03F8750A5660FAA62C0AEBA0ED594241040535C55F65D7D64C00ADEEBFF77A71840EF7211DF895E64C0A9FB00A436292640"
3801012,"j01_d20200504_t1128340_e1129585_b12742","0103000020E6100000010000000700000084471B47AC7764C06FF1F09E03CB184010069E7B0FC762C095FBD3FCE7AF1040289B7285771B61C03CEAF9E4725D0040C18BBE82343F61C01335875A89BF07C05019FF3EE3EA62C02F9809D000A8EBBF0AD7A3703D9A64C06204430C2AE0F23F84471B47AC7764C06FF1F09E03CB1840"
3801012,"j01_d20200504_t1128340_e1129585_b12742","0103000020E610000001000000070000006BF12900C67764C0A65F22DE3ACF1840B9533A58FFC662C0E8740FBF51B110403F524486551B61C019E7CAFB93630040456458C51B3F61C0430F6BE0FDC707C03F912749D7EA62C06A6CAF05BDB7EBBFB1169F02609A64C0DC0429C297D3F23F6BF12900C67764C0A65F22DE3ACF1840"
3801012,"j01_d20200504_t1128340_e1129585_b12742","0103000020E610000001000000070000002FC03E3A757D64C0842C0B26FEA81840F7065F984CAA62C0132D793C2D1F1040ADC090D5AD6F60C00A421E66D4C1F13F1CB1169F029260C049E70D411FD60DC025CCB4FD2BCE62C0ADC497E4DB16F0BF55185B08729F64C04523E9E45632F43F2FC03E3A757D64C0842C0B26FEA81840"
3800996,"j01_d20200504_t1129597_e1131243_b12742","0103000020E610000001000000070000008126C286A79F64C03672DD94F23AF43FDAACFA5C6DCE62C0793BC269C12BF0BF249C16BCE89160C0ABCE6A813D460DC0AC5626FC52AF60C0566133C0050921C0FC3559A31EF262C0CD1C37A1B52F18C0221ADD41ECC464C04787D1BD98F70CC08126C286A79F64C03672DD94F23AF43F"
3800996,"j01_d20200504_t1129597_e1131243_b12742","0103000020E61000000100000007000000DB8AFD65F79964C0424C78F821C5F43F19CA897615EB62C055F0E3812BCDEBBF89247A19C53E61C02F6CCD565ED206C09B5AB6D6175F61C0658C0FB3978D1FC07B4E7ADFF80E63C04A6C2D82B5A017C097C5C4E6E3BF64C0C7EF124141AE0DC0DB8AFD65F79964C0424C78F821C5F43F"
3800996,"j01_d20200504_t1129597_e1131243_b12742","0103000020E610000001000000070000004DF8A57EDE9964C0D76CE525FFB3F43F82E7DEC325EB62C05B82E7397DD8EBBFB476DB85E63E61C0AC8C463EAFD806C00ABABDA4315F61C0EC4B361E6C891FC09E4143FF040F63C04620031EBD9E17C020240B98C0BF64C017DBFF5B24A80DC04DF8A57EDE9964C0D76CE525FFB3F43F"
3800651,"j01_d20200504_t1131255_e1132482_b12742","0103000020E610000001000000070000004CA60A4625C564C0E4F4F57CCDF20CC0D5EC815660F262C0EC4D0CC9C93418C0F7065F984CAF60C0534145D5AFE420C01956F146E6C760C0DD5B9198A06E2AC0A8C64B37891563C0153B1A87FAF525C0481630815BED64C06555849B8CC220C04CA60A4625C564C0E4F4F57CCDF20CC0"
3800651,"j01_d20200504_t1131255_e1132482_b12742","0103000020E610000001000000070000001D38674469BF64C09D41E84592B50CC0137EA99F370F63C0588E90813CA317C0FF092E56D45E61C0E59425DF11121FC06B60AB048B7B61C016A4198BA66B29C01B9E5E29CB3263C0B456B439CEAD25C0C364AA6054E864C0FC3559A31EF220C01D38674469BF64C09D41E84592B50CC0"
3800651,"j01_d20200504_t1131255_e1132482_b12742","0103000020E61000000100000007000000D751D50451BF64C0C38F7B0448BE0CC0F3E505D8470F63C06FD575A8A6A417C0295C8FC2F55E61C01975ADBD4F151FC0CFF753E3A57B61C00684D6C3976929C0C746205ED73263C00072C284D1AC25C0F3AB394030E864C0B8E9CF7EA4F020C0D751D50451BF64C0C38F7B0448BE0CC0"
3800601,"j01_d20200504_t1132495_e1134140_b12742","0103000020E610000001000000070000005B94D92093E764C069AA27F38FB620C095B7239C163363C020F0C000C2AF25C051DA1B7C617B61C06D8E739B702F29C0664E97C5C49561C02E5915E126A331C0CCEEC9C3425863C0DD99098673BD2FC0083D9B559F1565C0737FF5B86F9D2AC05B94D92093E764C069AA27F38FB620C0"
3800601,"j01_d20200504_t1132495_e1134140_b12742","0103000020E6100000010000000700000061FD9FC37CED64C03CF9F4D896C120C0E8DEC325C71563C0B8921D1B81F825C03B191C25AFC760C0F62686E4644A2AC06F2A52616CDC60C0AF777FBC570532C05CE674594C3A63C06CCD565EF20330C05F46B1DCD21A65C0E0D8B3E7326D2AC061FD9FC37CED64C03CF9F4D896C120C0"
3800601,"j01_d20200504_t1132495_e1134140_b12742","0103000020E610000001000000070000006D3997E2AAE764C0DFE1766858B420C0A4E4D539063363C0B82231410DAF25C0B03DB324407B61C02F8B89CDC72D29C0745E6397A89561C04FADBEBA2AA431C00EDB1665365863C09CF86A4771BE2FC0EF0390DAC41565C0A777F17EDC9E2AC06D3997E2AAE764C0DFE1766858B420C0"
3803657,"j01_d20200504_t1306426_e1308071_b12743","0103000020E61000000100000007000000FF3EE3C2819A6540C5E2378595B6314041D47D0052816740901150E108B22F40486DE2E47EC769406CEBA7FFAC65284023A12DE752996940F23F9E0205B31D40F697DD93875B674036C98FF815A32540F6285C8FC27F6540572250FD83902940FF3EE3C2819A6540C5E2378595B63140"
3803621,"j01_d20200504_t1308083_e1309328_b12743","0103000020E61000000100000007000000643BDF4F8D7F6540EC681CEA77912940D734EF38455B6740E066F16261A02540D4601A868F996940520ABABDA4F91D4016359886E17069403B04E9BD8C7D05405A12A0A6963667407A8A1C226E1E1740529B38B9DF6165407DE9EDCF45731F40643BDF4F8D7F6540EC681CEA77912940"
3803815,"j01_d20200504_t1309341_e1310586_b12743","0103000020E6100000010000000700000051888043A8616540E1325D3E48751F404C1AA375543667405C3B5112121917406EA301BC05716940986E6D3C330C06408CF337A1104D6940E61027E60F9C00C0252367614F1267408F0BBDB497A3E73FDB166536C8406540F312AD2699A6074051888043A8616540E1325D3E48751F40"
3803701,"j01_d20200504_t1310598_e1312226_b12743","0103000020E61000000100000007000000715AF0A2AF40654092B98D61A9A907402CB7B41A12126740A215CE24A078E73FA88C7F9F714D6940B65906E6320F00C007EBFF1CE62E6940C6C03A8E1F0A1BC082CAF8F719EF6640707841446ACA10C0A852B3075A1D6540D3CDB4B39E50FDBF715AF0A2AF40654092B98D61A9A90740"
3803356,"j01_d20200504_t1312238_e1313483_b12743","0103000020E610000001000000070000006397A8DE1A1D65401E8E098C5047FDBF2D26361FD7EE6640444717409DCF10C0672783A3E42E69405FDED220BBC11AC00E4FAF9465146940895FB1868B1C27C0A583F57F0ECB6640DE921CB0AB7922C0B16D516683F56440203130E186CE1AC06397A8DE1A1D65401E8E098C5047FDBF"
3832992,"j01_d20200505_t1106474_e1108119_b12756","0103000020E61000000100000007000000B4E55C8AABA663C00EF5BBB0354B2F400E4FAF9465E861C011C8258E3CB02B4009E1D1C6113560C07DB08C0DDDCC2640FB96395D166060C04C6B781FECB119409E98F562280D62C066BB421F2C9F214033164D6727C363C0C13A8E1F2A352540B4E55C8AABA663C00EF5BBB0354B2F40"
3832992,"j01_d20200505_t1106474_e1108119_b12756","0103000020E610000001000000070000000DC347C494AC63C099F38C7DC9362F4000C63368E8CA61C02CD32F116F652B40541C075E2D115FC0BF9EAF592E632440109370218F685FC0B96BAE3F2E9E15405C8FC2F528F061C0FACF9A1F7F552140683F524486C863C029CDE671185C25400DC347C494AC63C099F38C7DC9362F40"
3832992,"j01_d20200505_t1106474_e1108119_b12756","0103000020E610000001000000070000005F29CB10C7A663C0B03DB324404D2F400A11700855E861C0EA3C2AFEEFB02B40F71E2E39EE3460C08C6A11514CCE2640841266DAFE5F60C0D206BBBC94AD1940035B25581C0D62C01D59F965309E2140A514747B49C363C01C0A9FAD833325405F29CB10C7A663C0B03DB324404D2F40"
3833008,"j01_d20200505_t1108131_e1109376_b12756","0103000020E61000000100000007000000006F8104C5C863C0F4A5B73F175D25400A4B3CA06CF061C01CD2A8C0C9522140CEAACFD556685FC0F38DE89E75E51540176536C824B55FC0E71ED0A125F2E43F02F1BA7EC11462C030E8CE5D5C040D40DBDC989EB0E763C0341477BCC90F1740006F8104C5C863C0F4A5B73F175D2540"
3833008,"j01_d20200505_t1108131_e1109376_b12756","0103000020E61000000100000007000000E2E995B20CC363C0B6DB2E34D7712540B398D87C5C0D62C086032159C09C21408F368E588B5F60C0657094BC3A271A404C8E3BA5838660C050508A56EE85F83F5F5E807D743162C02DCDAD1056230E40587380608EE263C00A922D814ABB1640E2E995B20CC363C0B6DB2E34D7712540"
3833008,"j01_d20200505_t1108131_e1109376_b12756","0103000020E61000000100000007000000A228D027F2C263C07216F6B4C36F2540A56B26DF6C0D62C0E2033BFE0B9C2140BF2B82FFAD5F60C098FBE42840241A409274CDE49B8660C0D563B6BF0E97F83FFA9B5088803162C09B92077D44270E40D50968226CE263C065F0E65F81BE1640A228D027F2C263C07216F6B4C36F2540"
3833105,"j01_d20200505_t1109389_e1111034_b12756","0103000020E61000000100000007000000446E861BF0E763C0F8771101E2111740158C4AEA041562C06F4B3F3CA6F90C40CD91955F06B55FC0F8718F00C92FE73F4B1FBAA0BEF85FC0AFF490DF917710C030478FDFDB3862C0EE76BD3445A0F6BFDAFE9595260A64C069C306B06DB6EB3F446E861BF0E763C0F8771101E2111740"
3833105,"j01_d20200505_t1109389_e1111034_b12756","0103000020E61000000100000007000000878A71FE26E263C099F5BDE199331740EF0390DAC43162C0B596B844E41A0E40B8019F1F468660C0B1F84D61A562FA3F5D6DC5FEB2A960C047AB5AD251EE0AC00DC347C4945562C0BEC51E35815DF4BFFB3F87F9F20464C0CA1242ACA30FE93F878A71FE26E263C099F5BDE199331740"
3833105,"j01_d20200505_t1109389_e1111034_b12756","0103000020E610000001000000070000006E3480B740E263C05E2C0C91D33717400F9C33A2B43162C0F57B07E4B71D0E40E223624A248660C0B68BC45FEE6EFA3F462575029AA960C0664E97C5C4F60AC0738577B9885562C076A2C96A5F65F4BF19CA8976150564C030581E628BF6E83F6E3480B740E263C05E2C0C91D3371740"
3832582,"j01_d20200505_t1111046_e1112291_b12756","0103000020E61000000100000007000000AD86C43D960464C0AC30C73C3CD5EC3F8481E7DEC35562C04218891A9670F4BFACFF73982FA960C0803452A51C020AC0632827DA55C960C0DE8E705AF09220C09430D3F6AF7962C0D9976C3CD84219C0C763062AE32A64C07E0DD29D716B10C0AD86C43D960464C0AC30C73C3CD5EC3F"
3832582,"j01_d20200505_t1111046_e1112291_b12756","0103000020E61000000100000007000000EE42739D460A64C03E0455A357C3EB3F82CAF8F7193962C005E67C0CB1B5F6BF19E76F4221F85FC0075DC2A1B73010C011363CBD521960C07DCA3159DCCF21C0D712F241CF5C62C0CFD90242EBD119C00B0C59DDEA2F64C0EF54C03DCF0F10C0EE42739D460A64C03E0455A357C3EB3F"
